lab_id,word,synonym,field,weight,source,needs_review
nagasaka,作物科学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,遺伝子解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,タンパク質解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,顕微鏡,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,遺伝子発現解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,タンパク質機能解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,共焦点顕微鏡観察,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,電子顕微鏡観察,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,植物,草花|花|葉っぱ|作物,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,植物は,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,true
nagasaka,遺伝子やタンパク質の解析,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,true
hasegawa,糖質材料創成学,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,糖質材料創成学研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,細胞,ミクロ|顕微鏡|細胞培養,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,糖鎖,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,オリゴ糖,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,細胞接着,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,糖鎖生物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,有機化学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,材料化学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,糖質合成,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,構造解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,細胞評価,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,細胞,ミクロ|顕微鏡|細胞培養,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,糖鎖,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,オリゴ糖,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,細胞接着,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,糖鎖生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,有機化学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,材料化学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,糖質合成,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,構造解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,細胞評価,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,糖質合成・分析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,化学構造解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,材料評価,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,生化学実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,細胞,ミクロ|顕微鏡|細胞培養,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,化学,化学実験|物質|分子,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,健康,からだ|健康寿命|病気予防,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,false
hasegawa,医療,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,true
hasegawa,健康,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hasegawa/,true
hirotsu,植物生理学,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,植物生理学研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,植物,草花|花|葉っぱ|作物,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,イネ,米|お米|稲|作物,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,水草,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,作物,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,植物生理学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,作物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,環境応答学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,光合成測定,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,植物栽培,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,品種評価,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,植物,草花|花|葉っぱ|作物,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,イネ,米|お米|稲|作物,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,水草,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,作物,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,植物生理学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,作物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,環境応答学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,光合成測定,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,植物栽培,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,品種評価,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,植物の栽培実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,遺伝子・ゲノム解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,光合成・生理測定,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,成分分析と品種評価,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,植物,草花|花|葉っぱ|作物,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,false
hirotsu,植物の環境適応を理解し,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,true
hirotsu,植物は,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,true
hirotsu,イネや水草を材料に,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,true
hirotsu,植物がもつ適応力を理解し,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/hirotsu/,true
higashibata,環境ストレス応答分子微生物学,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,環境ストレス応答分子微生物学研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,微生物,菌|細菌|バクテリア|カビ,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,超好熱菌,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,プラスチック分解菌,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,重金属耐性菌,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,微生物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,分子生物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,環境バイオテクノロジー,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,遺伝子解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,酵素解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,微生物培養,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,微生物,菌|細菌|バクテリア|カビ,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,超好熱菌,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,プラスチック分解菌,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,重金属耐性菌,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,微生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,分子生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,環境バイオテクノロジー,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,遺伝子解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,酵素解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,微生物培養,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,ストレス応答解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,遺伝子・タンパク質解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,生化学実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,微生物,菌|細菌|バクテリア|カビ,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,環境,環境問題|自然|地球温暖化,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,false
higashibata,極限環境の微生物から,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,true
higashibata,超高温などの過酷な環境で,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/higashibata/,true
miura,極限環境生物資源利用学,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,極限環境生物資源利用学研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,微生物,菌|細菌|バクテリア|カビ,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,極限環境微生物,宇宙|南極|北極|乾眠|強い生物,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,バイオマス,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,酵素,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,応用微生物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,生物資源学,食品|資源|食べ物,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,バイオエネルギー学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,微生物探索,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,酵素活性測定,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,微生物培養,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,微生物,菌|細菌|バクテリア|カビ,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,極限環境微生物,宇宙|南極|北極|乾眠|強い生物,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,バイオマス,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,酵素,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,応用微生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,生物資源学,食品|資源|食べ物,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,バイオエネルギー学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,微生物探索,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,酵素活性測定,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,微生物培養,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,微生物分離・培養,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,機能評価,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,酵素・代謝解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,応用実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,微生物,菌|細菌|バクテリア|カビ,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,環境,環境問題|自然|地球温暖化,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,false
miura,過酷な環境の微生物は,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,true
miura,微生物の,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/miura/,true
tsuji,極域微生物機能生態学,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,極域微生物機能生態学研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,微生物,菌|細菌|バクテリア|カビ,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,極域,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,南極,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,北極,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,微生物生態学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,極域科学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,環境微生物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,フィールド調査,野外調査|外で調べる|自然観察,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,ゲノム解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,微生物培養,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,微生物,菌|細菌|バクテリア|カビ,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,極域,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,南極,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,北極,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,微生物生態学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,極域科学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,環境微生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,フィールド調査,野外調査|外で調べる|自然観察,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,ゲノム解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,微生物培養,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,微生物分離・培養,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,低温環境実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,生態解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,遺伝子解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,微生物,菌|細菌|バクテリア|カビ,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,環境,環境問題|自然|地球温暖化,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,false
tsuji,微生物はどう生き,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,true
tsuji,環境と関わるのだろう？,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,true
tsuji,低温環境への適応,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,true
tsuji,微生物の多様性,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/tsuji/,true
dben_ogoh,運動生理学,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,運動生理学研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,運動,スポーツ|筋トレ|部活,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,脳血流,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,循環機能,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,呼吸機能,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,運動生理学,スポーツ科学|体力|血圧,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,生理学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,健康科学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,生理測定,心拍|血圧|呼吸|体を測る,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,動作解析,歩き方|体の動き|モーションキャプチャ,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,データ解析,データ分析|統計|AI|プログラミング,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,運動,スポーツ|筋トレ|部活,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,脳血流,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,循環機能,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,呼吸機能,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,運動生理学,スポーツ科学|体力|血圧,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,生理学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,健康科学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,生理測定,心拍|血圧|呼吸|体を測る,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,動作解析,歩き方|体の動き|モーションキャプチャ,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,データ解析,データ分析|統計|AI|プログラミング,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,循環機能の測定,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,健康,からだ|健康寿命|病気予防,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,動物,生き物|どうぶつ|動物園|野生動物,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,データ,,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,false
dben_ogoh,運動や寒冷,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,true
dben_ogoh,認知機能と脳血流,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/ogoh/,true
dben_kitamura,免疫システム制御学,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,免疫システム制御学研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,免疫,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,感染症,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,がん,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,アレルギー,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,免疫学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,健康科学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,予防医学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,免疫解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,細胞解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,データ解析,データ分析|統計|AI|プログラミング,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,免疫,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,感染症,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
dben_kitamura,がん,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dben/laboratory/kitamura/,false
